TAPP,Row,Field,Declared_I,Verdict,Description_key,Trigger,Matched_noun,Snippet,Description
Solution_MC-ICP-MS_TAPP_v14.csv,49,Faraday Cup Gain Calibration Method,channel,REDUNDANT,channel,each X,cup,ain (amplification factor) of each Faraday cup amplifier at the start of or during ea,"Method used to calibrate the relative gain (amplification factor) of each Faraday cup amplifier at the start of or during each analytical session. Relative gain differences between amplifiers cause systematic errors in isotope ratios if uncorrected. Common approaches: instrument internal gain calibration routine (measures signal in each cup sequentially using a common beam), amplifier rotation procedure, or measurement of a known isotope ratio solution in each cup. For instruments with SEM detectors, also describes the SEM-to-Faraday cross-calibration sequence. Specify frequency (per session, per block, weekly)."
LA-MC-ICPMS_TAPP_v10.csv,103,Integration Time per Cycle,channel,REDUNDANT,channel,for each X,channel,"tion schemes, record the time for each channel.","Duration of signal integration per measurement cycle (seconds). Determines counting statistics per cycle. Longer integration times improve shot-noise precision but increase the impact of signal drift within the integration window. For high-gain (10¹² or 10¹³ Ω) amplifier channels, longer integration times are often required to accumulate sufficient charge. Procedure specifies the standard integration time; analyst may confirm or adjust within procedure bounds. Where different isotope channels use different integration schemes, record the time for each channel."
LA-MC-ICPMS_TAPP_v10.csv,103,Integration Time per Cycle,channel,REDUNDANT,channel,each X,channel,"schemes, record the time for each channel.","Duration of signal integration per measurement cycle (seconds). Determines counting statistics per cycle. Longer integration times improve shot-noise precision but increase the impact of signal drift within the integration window. For high-gain (10¹² or 10¹³ Ω) amplifier channels, longer integration times are often required to accumulate sufficient charge. Procedure specifies the standard integration time; analyst may confirm or adjust within procedure bounds. Where different isotope channels use different integration schemes, record the time for each channel."
LA-MC-ICPMS_UPb_TAPP_v10.csv,104,Integration Time per Cycle,channel,REDUNDANT,channel,for each X,channel,"tion schemes, record the time for each channel.","Duration of signal integration per measurement cycle (seconds). Determines counting statistics per cycle. Longer integration times improve shot-noise precision but increase the impact of signal drift within the integration window. For high-gain (10¹² or 10¹³ Ω) amplifier channels, longer integration times are often required to accumulate sufficient charge. Procedure specifies the standard integration time; analyst may confirm or adjust within procedure bounds. Where different isotope channels use different integration schemes, record the time for each channel."
LA-MC-ICPMS_UPb_TAPP_v10.csv,104,Integration Time per Cycle,channel,REDUNDANT,channel,each X,channel,"schemes, record the time for each channel.","Duration of signal integration per measurement cycle (seconds). Determines counting statistics per cycle. Longer integration times improve shot-noise precision but increase the impact of signal drift within the integration window. For high-gain (10¹² or 10¹³ Ω) amplifier channels, longer integration times are often required to accumulate sufficient charge. Procedure specifies the standard integration time; analyst may confirm or adjust within procedure bounds. Where different isotope channels use different integration schemes, record the time for each channel."
Solution_MC-ICP-MS_TAPP_v14.csv,72,Integration Time per Cycle,channel,REDUNDANT,channel,for each X,channel,"tion schemes, record the time for each channel.","Duration of signal integration per measurement cycle (seconds). Determines counting statistics per cycle. Longer integration times improve shot-noise precision but increase the impact of signal drift within the integration window. For high-gain (10¹² or 10¹³ Ω) amplifier channels, longer integration times are often required to accumulate sufficient charge. Procedure specifies the standard integration time; analyst may confirm or adjust within procedure bounds. Where different isotope channels use different integration schemes, record the time for each channel."
Solution_MC-ICP-MS_TAPP_v14.csv,72,Integration Time per Cycle,channel,REDUNDANT,channel,each X,channel,"schemes, record the time for each channel.","Duration of signal integration per measurement cycle (seconds). Determines counting statistics per cycle. Longer integration times improve shot-noise precision but increase the impact of signal drift within the integration window. For high-gain (10¹² or 10¹³ Ω) amplifier channels, longer integration times are often required to accumulate sufficient charge. Procedure specifies the standard integration time; analyst may confirm or adjust within procedure bounds. Where different isotope channels use different integration schemes, record the time for each channel."
SEM_Composition_TAPP_v13.csv,87,Interference Correction Standard,analyte,REDUNDANT,analyte,for each X,analyte,e the interference correction for each affected analyte.,Reference material used to quantify and calibrate the interference correction for each affected analyte.
SEM_Composition_TAPP_v13.csv,87,Interference Correction Standard,analyte,REDUNDANT,analyte,each X,analyte,e interference correction for each affected analyte.,Reference material used to quantify and calibrate the interference correction for each affected analyte.
SEM_TAPP_v13.csv,119,Interference Correction Standard,analyte,REDUNDANT,analyte,for each X,analyte,e the interference correction for each affected analyte.,Reference material used to quantify and calibrate the interference correction for each affected analyte.
SEM_TAPP_v13.csv,119,Interference Correction Standard,analyte,REDUNDANT,analyte,each X,analyte,e interference correction for each affected analyte.,Reference material used to quantify and calibrate the interference correction for each affected analyte.
EPMA_TAPP_v16.csv,87,Interference Corrections Applied,analyte,REDUNDANT,analyte,for each X,analyte,erence correction was applied for each analyte. Common interferenc,"Whether a spectral interference correction was applied for each analyte. Common interferences include Ti Kb on V Ka, Cr Kb on Mn Ka, and Ba La on Ti Ka."
EPMA_TAPP_v16.csv,87,Interference Corrections Applied,analyte,REDUNDANT,analyte,each X,analyte,ce correction was applied for each analyte. Common interferenc,"Whether a spectral interference correction was applied for each analyte. Common interferences include Ti Kb on V Ka, Cr Kb on Mn Ka, and Ba La on Ti Ka."
SEM_Composition_TAPP_v13.csv,85,Interference Corrections Applied,analyte,REDUNDANT,analyte,for each X,analyte,erence correction was applied for each analyte. Common interferenc,"Whether a spectral interference correction was applied for each analyte. Common interferences include Ti Kb on V Ka, Cr Kb on Mn Ka, and Ba La on Ti Ka."
SEM_Composition_TAPP_v13.csv,85,Interference Corrections Applied,analyte,REDUNDANT,analyte,each X,analyte,ce correction was applied for each analyte. Common interferenc,"Whether a spectral interference correction was applied for each analyte. Common interferences include Ti Kb on V Ka, Cr Kb on Mn Ka, and Ba La on Ti Ka."
SEM_TAPP_v13.csv,117,Interference Corrections Applied,analyte,REDUNDANT,analyte,for each X,analyte,erence correction was applied for each analyte. Common interferenc,"Whether a spectral interference correction was applied for each analyte. Common interferences include Ti Kb on V Ka, Cr Kb on Mn Ka, and Ba La on Ti Ka."
SEM_TAPP_v13.csv,117,Interference Corrections Applied,analyte,REDUNDANT,analyte,each X,analyte,ce correction was applied for each analyte. Common interferenc,"Whether a spectral interference correction was applied for each analyte. Common interferences include Ti Kb on V Ka, Cr Kb on Mn Ka, and Ba La on Ti Ka."
LA-MC-ICPMS_TAPP_v10.csv,88,Ion Counter Dead Time,channel,REDUNDANT,channel,each X,detector,"Dead time of each ion-counting detector channel, used in the dead-t","Dead time of each ion-counting detector channel, used in the dead-time correction applied to high count rates. Distinct from Pulse/Analog Detector Nonlinearity Correction, which cross-calibrates the two detector modes rather than correcting counting losses within the pulse-counting mode."
LA-MC-ICPMS_UPb_TAPP_v10.csv,89,Ion Counter Dead Time,channel,REDUNDANT,channel,each X,detector,"Dead time of each ion-counting detector channel, used in the dead-t","Dead time of each ion-counting detector channel, used in the dead-time correction applied to high count rates. Distinct from Pulse/Analog Detector Nonlinearity Correction, which cross-calibrates the two detector modes rather than correcting counting losses within the pulse-counting mode."
LA-Q-ICP-MS_TAPP_v14.csv,85,Ion Counter Dead Time,channel,REDUNDANT,channel,each X,detector,"Dead time of each ion-counting detector channel, used in the dead-t","Dead time of each ion-counting detector channel, used in the dead-time correction applied to high count rates. Distinct from Pulse/Analog Detector Nonlinearity Correction, which cross-calibrates the two detector modes rather than correcting counting losses within the pulse-counting mode."
LA-Q-ICP-MS_UPb_TAPP_v15.csv,86,Ion Counter Dead Time,channel,REDUNDANT,channel,each X,detector,"Dead time of each ion-counting detector channel, used in the dead-t","Dead time of each ion-counting detector channel, used in the dead-time correction applied to high count rates. Distinct from Pulse/Analog Detector Nonlinearity Correction, which cross-calibrates the two detector modes rather than correcting counting losses within the pulse-counting mode."
LA-SF-ICP-MS_TAPP_v14.csv,86,Ion Counter Dead Time,channel,REDUNDANT,channel,each X,detector,"Dead time of each ion-counting detector channel, used in the dead-t","Dead time of each ion-counting detector channel, used in the dead-time correction applied to high count rates. Distinct from Pulse/Analog Detector Nonlinearity Correction, which cross-calibrates the two detector modes rather than correcting counting losses within the pulse-counting mode."
LA-SF-ICP-MS_UPb_TAPP_v15.csv,87,Ion Counter Dead Time,channel,REDUNDANT,channel,each X,detector,"Dead time of each ion-counting detector channel, used in the dead-t","Dead time of each ion-counting detector channel, used in the dead-time correction applied to high count rates. Distinct from Pulse/Analog Detector Nonlinearity Correction, which cross-calibrates the two detector modes rather than correcting counting losses within the pulse-counting mode."
LA-MC-ICPMS_TAPP_v10.csv,87,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,per X,analyte,olved by the magnetic sector. Per-analyte assignments are documented here; the overa,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-MC-ICPMS_TAPP_v10.csv,87,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,each X,analyte,s resolution mode assigned to each analyte in this procedure. The selected resol,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-MC-ICPMS_UPb_TAPP_v10.csv,88,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,per X,analyte,olved by the magnetic sector. Per-analyte assignments are documented here; the overa,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-MC-ICPMS_UPb_TAPP_v10.csv,88,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,each X,analyte,s resolution mode assigned to each analyte in this procedure. The selected resol,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-SF-ICP-MS_TAPP_v14.csv,83,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,per X,analyte,olved by the magnetic sector. Per-analyte assignments are documented here; the overa,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-SF-ICP-MS_TAPP_v14.csv,83,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,each X,analyte,s resolution mode assigned to each analyte in this procedure. The selected resol,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-SF-ICP-MS_UPb_TAPP_v15.csv,84,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,per X,analyte,olved by the magnetic sector. Per-analyte assignments are documented here; the overa,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-SF-ICP-MS_UPb_TAPP_v15.csv,84,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,each X,analyte,s resolution mode assigned to each analyte in this procedure. The selected resol,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnetic sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
Solution_SF-ICP-MS_TAPP_v16.csv,64,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,per X,analyte,esolved by the magnet sector. Per-analyte assignments are documented here; the overa,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnet sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
Solution_SF-ICP-MS_TAPP_v16.csv,64,Mass Resolution per Analyte,analyte,REDUNDANT,analyte,each X,analyte,s resolution mode assigned to each analyte in this procedure. The selected resol,Mass resolution mode assigned to each analyte in this procedure. The selected resolution determines which polyatomic interferences are physically resolved by the magnet sector. Per-analyte assignments are documented here; the overall mode(s) used in the procedure are recorded in Mass Resolution Setting (Group 3).
LA-MC-ICPMS_TAPP_v10.csv,85,Monitored Isotopes,analyte,REDUNDANT,analyte,per X,analyte,"Specific isotope(s) monitored per analyte element in this procedure, including any i","Specific isotope(s) monitored per analyte element in this procedure, including any interference-monitor masses."
LA-MC-ICPMS_UPb_TAPP_v10.csv,86,Monitored Isotopes,analyte,REDUNDANT,analyte,per X,analyte,"Specific isotope(s) monitored per analyte element in this procedure, including any i","Specific isotope(s) monitored per analyte element in this procedure, including any interference-monitor masses."
EPMA_TAPP_v16.csv,57,Peak Counting Time,analyte,REDUNDANT,analyte,per X,analyte,ure specifies standard values per analyte; analysts may adjus,Time spent counting X-ray intensity at the peak position in seconds. Procedure specifies standard values per analyte; analysts may adjust within procedure-defined bounds.
SEM_Composition_TAPP_v13.csv,64,Peak Counting Time,analyte,REDUNDANT,analyte,per X,analyte,the peak position in seconds per analyte. Procedure specifie,Time spent counting X-ray intensity at the peak position in seconds per analyte. Procedure specifies standard values; analysts may adjust within procedure-defined bounds.
SEM_TAPP_v13.csv,73,Peak Counting Time,analyte,REDUNDANT,analyte,per X,analyte,the peak position in seconds per analyte. Procedure specifie,Time spent counting X-ray intensity at the peak position in seconds per analyte. Procedure specifies standard values; analysts may adjust within procedure-defined bounds.
LA-MC-ICPMS_TAPP_v10.csv,111,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,for each X,analyte,Free text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-MC-ICPMS_TAPP_v10.csv,111,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,each X,analyte,e text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-MC-ICPMS_UPb_TAPP_v10.csv,112,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,for each X,analyte,Free text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-MC-ICPMS_UPb_TAPP_v10.csv,112,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,each X,analyte,e text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-Q-ICP-MS_TAPP_v14.csv,103,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,for each X,analyte,Free text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-Q-ICP-MS_TAPP_v14.csv,103,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,each X,analyte,e text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-Q-ICP-MS_UPb_TAPP_v15.csv,104,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,for each X,analyte,Free text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-Q-ICP-MS_UPb_TAPP_v15.csv,104,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,each X,analyte,e text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-SF-ICP-MS_TAPP_v14.csv,99,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,for each X,analyte,Free text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-SF-ICP-MS_TAPP_v14.csv,99,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,each X,analyte,e text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-SF-ICP-MS_UPb_TAPP_v15.csv,100,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,for each X,analyte,Free text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
LA-SF-ICP-MS_UPb_TAPP_v15.csv,100,Per-Analyte Calibration Strategy,analyte,REDUNDANT,analyte,each X,analyte,e text; list the strategy for each analyte or analyte group as needed.,"Documents cases where different analytes or analyte groups within the same session are calibrated using different strategies — for example, one element used as the internal standard while trace elements are calibrated by an external reference material, or different primary standards applied to different mass ranges or mineral phases. If a single calibration strategy applies uniformly to all analytes, state that here and refer to Internal Standard Approach and Normalization / Standards-Based Correction for details. Free text; list the strategy for each analyte or analyte group as needed."
EPMA_TAPP_v16.csv,55,Proportional Counter / Detector,analyte,REDUNDANT,analyte,for each X,analyte,used in the WDS spectrometer for each analyte. Affects sensitivit,Type of detector used in the WDS spectrometer for each analyte. Affects sensitivity and count rate linearity.
EPMA_TAPP_v16.csv,55,Proportional Counter / Detector,analyte,REDUNDANT,analyte,each X,analyte,d in the WDS spectrometer for each analyte. Affects sensitivit,Type of detector used in the WDS spectrometer for each analyte. Affects sensitivity and count rate linearity.
SEM_Composition_TAPP_v13.csv,62,Proportional Counter / Detector,analyte,REDUNDANT,analyte,for each X,analyte,used in the WDS spectrometer for each analyte. Affects sensitivit,Type of detector used in the WDS spectrometer for each analyte. Affects sensitivity and count rate linearity.
SEM_Composition_TAPP_v13.csv,62,Proportional Counter / Detector,analyte,REDUNDANT,analyte,each X,analyte,d in the WDS spectrometer for each analyte. Affects sensitivit,Type of detector used in the WDS spectrometer for each analyte. Affects sensitivity and count rate linearity.
SEM_TAPP_v13.csv,71,Proportional Counter / Detector,analyte,REDUNDANT,analyte,for each X,analyte,used in the WDS spectrometer for each analyte. Affects sensitivit,Type of detector used in the WDS spectrometer for each analyte. Affects sensitivity and count rate linearity.
SEM_TAPP_v13.csv,71,Proportional Counter / Detector,analyte,REDUNDANT,analyte,each X,analyte,d in the WDS spectrometer for each analyte. Affects sensitivit,Type of detector used in the WDS spectrometer for each analyte. Affects sensitivity and count rate linearity.
Lab-XCT_TAPP_v15.csv,78,Segmentation Threshold Values or Criteria,sampling unit,REDUNDANT,sampling unit,each X,phase,ative criteria used to define each segmented phase or feature. Documenting these,"Specific CT number range(s) or quantitative criteria used to define each segmented phase or feature. Documenting these values enables reproducibility assessment and cross-study comparison. For LAC-calibrated datasets, report values in cm⁻¹."
SEM_Composition_TAPP_v13.csv,53,Technique per Analyte,analyte,REDUNDANT,analyte,for each X,analyte,"For each analyte, records which X-ra","For each analyte, records which X-ray detection technique (EDS or WDS) was used to collect the measurement. Required when a procedure employs both EDS and WDS simultaneously, assigning each element to the detector appropriate to its concentration range, line overlap situation, or required precision. List in the same order as the Analyte field."
SEM_Composition_TAPP_v13.csv,53,Technique per Analyte,analyte,REDUNDANT,analyte,each X,analyte,"For each analyte, records which X-ra","For each analyte, records which X-ray detection technique (EDS or WDS) was used to collect the measurement. Required when a procedure employs both EDS and WDS simultaneously, assigning each element to the detector appropriate to its concentration range, line overlap situation, or required precision. List in the same order as the Analyte field."
SEM_TAPP_v13.csv,62,Technique per Analyte,analyte,REDUNDANT,analyte,for each X,analyte,"For each analyte, records which X-ra","For each analyte, records which X-ray detection technique (EDS or WDS) was used to collect the measurement. Required when a procedure employs both EDS and WDS simultaneously, assigning each element to the detector appropriate to its concentration range, line overlap situation, or required precision. List in the same order as the Analyte field."
SEM_TAPP_v13.csv,62,Technique per Analyte,analyte,REDUNDANT,analyte,each X,analyte,"For each analyte, records which X-ra","For each analyte, records which X-ray detection technique (EDS or WDS) was used to collect the measurement. Required when a procedure employs both EDS and WDS simultaneously, assigning each element to the detector appropriate to its concentration range, line overlap situation, or required precision. List in the same order as the Analyte field."
EPMA_TAPP_v16.csv,53,WDS Spectrometer Channel,analyte,REDUNDANT,analyte,each X,analyte,ectrometer number assigned to each analyte. Different spectrom,WDS spectrometer number assigned to each analyte. Different spectrometers may have different crystal configurations.
SEM_Composition_TAPP_v13.csv,60,WDS Spectrometer Channel,analyte,REDUNDANT,analyte,each X,analyte,ectrometer number assigned to each analyte. Different spectrom,WDS spectrometer number assigned to each analyte. Different spectrometers may have different crystal configurations.
SEM_TAPP_v13.csv,69,WDS Spectrometer Channel,analyte,REDUNDANT,analyte,each X,analyte,ectrometer number assigned to each analyte. Different spectrom,WDS spectrometer number assigned to each analyte. Different spectrometers may have different crystal configurations.
EPMA_TAPP_v16.csv,51,X-ray Line,analyte,REDUNDANT,analyte,for each X,analyte,X-ray emission line measured for each analyte. Line choice affect,"X-ray emission line measured for each analyte. Line choice affects sensitivity, matrix correction accuracy, and susceptibility to peak overlap and spectral interference."
EPMA_TAPP_v16.csv,51,X-ray Line,analyte,REDUNDANT,analyte,each X,analyte,ay emission line measured for each analyte. Line choice affect,"X-ray emission line measured for each analyte. Line choice affects sensitivity, matrix correction accuracy, and susceptibility to peak overlap and spectral interference."
SEM_Composition_TAPP_v13.csv,54,X-ray Line,analyte,REDUNDANT,analyte,for each X,analyte,X-ray emission line measured for each analyte. Line choice affect,"X-ray emission line measured for each analyte. Line choice affects sensitivity, matrix correction accuracy, and susceptibility to peak overlap and spectral interference."
SEM_Composition_TAPP_v13.csv,54,X-ray Line,analyte,REDUNDANT,analyte,each X,analyte,ay emission line measured for each analyte. Line choice affect,"X-ray emission line measured for each analyte. Line choice affects sensitivity, matrix correction accuracy, and susceptibility to peak overlap and spectral interference."
SEM_TAPP_v13.csv,63,X-ray Line,analyte,REDUNDANT,analyte,for each X,analyte,X-ray emission line measured for each analyte. Line choice affect,"X-ray emission line measured for each analyte. Line choice affects sensitivity, matrix correction accuracy, and susceptibility to peak overlap and spectral interference."
SEM_TAPP_v13.csv,63,X-ray Line,analyte,REDUNDANT,analyte,each X,analyte,ay emission line measured for each analyte. Line choice affect,"X-ray emission line measured for each analyte. Line choice affects sensitivity, matrix correction accuracy, and susceptibility to peak overlap and spectral interference."
